Region,Year,Month,tp,cdir,e,avg_pevr,avg_tprate,v10,d2m,t2m,sp,skt,si10,tcc,stl1
SEAF,2000,6,0.001395233,19155162,-0.003061403,-3.79E-05,1.61E-05,3.42037,289.25534,296.23273,93683.164,297.19006,4.559187,0.49282724,297.39093
SEAF,2000,7,0.001071941,19247626,-0.002775011,-3.91E-05,1.24E-05,3.4792433,287.88928,295.5576,93650.82,296.5308,4.5630817,0.5645486,296.6597
SEAF,2000,8,0.001453232,20917510,-0.002671265,-4.04E-05,1.68E-05,3.2288432,288.66364,295.97134,93684.71,296.97534,4.48024,0.47610188,297.10385
SEAF,2000,9,0.001456721,22906636,-0.002612165,-4.58E-05,1.69E-05,2.3781621,288.95563,296.73843,93542.85,297.91342,4.1636376,0.43026626,298.0215
SEAF,2000,10,0.002574554,24055528,-0.002502921,-4.46E-05,2.98E-05,1.7720879,290.32562,297.22043,93505.68,298.49152,3.7525177,0.5714434,298.64478
SEAF,2000,11,0.004429491,23742614,-0.002857929,-3.62E-05,5.13E-05,0.17650354,292.4145,297.29108,93341.84,298.3983,2.8553517,0.6458573,298.74026
SEAF,2000,12,0.00443504,23175082,-0.003349442,-3.36E-05,5.13E-05,-0.40427238,292.73776,297.1914,93385.51,298.195,2.6689987,0.59322363,298.5568
SEAF,2010,1,0.003686772,23489922,-0.003777623,-3.83E-05,4.27E-05,-1.5035708,292.7121,297.89044,93411.96,298.74744,3.4109275,0.59795916,299.0359
SEAF,2010,2,0.004226061,23801010,-0.003220324,-3.88E-05,4.89E-05,-0.36710268,293.26242,298.34222,93360.94,299.4093,2.9057257,0.6613552,299.70163
SEAF,2010,3,0.00519995,23701380,-0.003505951,-3.58E-05,6.02E-05,0.09461123,293.82596,298.29068,93425.58,299.21484,2.6567664,0.6374502,299.62878
SEAF,2010,4,0.004353328,22648776,-0.003704847,-3.56E-05,5.04E-05,1.8651828,293.92264,298.2106,93431.05,299.129,3.2482104,0.6294848,299.4648
SEAF,2010,5,0.003099374,20670782,-0.003441167,-3.62E-05,3.59E-05,2.7182577,292.49194,297.74637,93481.35,298.6161,3.8379395,0.5433663,298.87744
SEAF,2010,6,0.001977055,18967906,-0.003176288,-3.73E-05,2.29E-05,3.447215,290.5248,296.83682,93687.84,297.67715,4.461221,0.55576557,297.90167
SEAF,2010,7,0.001146162,19101662,-0.002739903,-3.90E-05,1.33E-05,3.5040886,288.73294,296.01562,93700.6,296.88208,4.5456977,0.51690763,297.0148
SEAF,2010,8,0.001584836,20834512,-0.002518589,-4.21E-05,1.83E-05,3.2722557,288.39114,296.25632,93677.58,297.2176,4.4845867,0.51996225,297.2995
SEAF,2010,9,0.001819727,22776734,-0.002678782,-4.51E-05,2.11E-05,2.5426085,289.4689,296.88644,93562.27,297.99185,4.17928,0.4592534,298.12823
SEAF,2010,10,0.002029793,24057008,-0.002438665,-4.69E-05,2.35E-05,1.4137911,290.53485,297.8419,93431.23,299.11356,3.553568,0.49728748,299.20535
SEAF,2010,11,0.002995177,23787024,-0.002744291,-4.10E-05,3.47E-05,0.46567485,291.88815,297.99542,93325.65,299.1466,3.2077866,0.56297076,299.3894
SEAF,2010,12,0.003286895,23225330,-0.00319744,-3.77E-05,3.80E-05,-0.53947985,292.0004,297.6266,93250.05,298.66397,2.9679632,0.5262263,298.99747
SEAF,2020,1,0.004742206,23152612,-0.003634313,-3.43E-05,5.49E-05,-1.4731296,293.601,298.15753,93412.33,298.8081,3.1079712,0.7342985,299.15192
SEAF,2020,2,0.004349894,23698628,-0.00347181,-3.69E-05,5.03E-05,-0.55334413,293.65878,298.51956,93431.375,299.2999,2.6433632,0.64772785,299.59433
SEAF,2020,3,0.006070264,23580706,-0.003468023,-3.32E-05,7.03E-05,0.58553797,294.20178,298.43823,93376.54,299.31186,2.5306973,0.7376349,299.72238
SEAF,2020,4,0.007026898,22483460,-0.003760132,-3.14E-05,8.13E-05,1.6686918,294.00528,297.96722,93479.336,298.707,2.9485164,0.73979646,299.20227
SEAF,2020,5,0.004011578,20585600,-0.003925484,-3.55E-05,4.64E-05,3.016922,292.57364,297.53375,93657.266,298.0004,4.0719805,0.5427739,298.38083
SEAF,2020,6,0.002407416,18934948,-0.003404609,-3.70E-05,2.79E-05,3.71267,290.77045,296.88666,93668.07,297.45193,4.622489,0.57031476,297.72372
SEAF,2020,7,0.001640716,19024050,-0.003148205,-3.73E-05,1.90E-05,3.919815,289.4617,296.10147,93640.055,296.69144,4.837005,0.6077566,296.95697
SEAF,2020,8,0.001646582,20783138,-0.002664573,-4.02E-05,1.91E-05,2.7148507,289.83026,296.56433,93631.02,297.28168,4.1158566,0.55959624,297.4479
SEAF,2020,9,0.002049452,22678790,-0.002675012,-4.32E-05,2.37E-05,2.3010328,290.39066,297.0792,93570.164,297.98074,3.9545453,0.48791534,298.1554
SEAF,2020,10,0.002792231,23896594,-0.002724631,-4.35E-05,3.23E-05,1.6785794,291.652,297.95193,93477.09,298.95404,3.533572,0.5220138,299.18454
SEAF,2020,11,0.004487685,23615484,-0.003117409,-3.65E-05,5.19E-05,0.48142478,292.8223,297.7306,93455.81,298.5658,2.7725046,0.54404694,298.9389
SEAF,2020,12,0.003456483,23156636,-0.003307033,-3.68E-05,4.00E-05,-0.6981574,292.70746,297.89554,93403.23,298.76984,2.8237925,0.55158013,299.11407
WAF,1940,1,0.001266567,17155138,-0.001831338,-4.44E-05,1.47E-05,-0.38187543,284.44452,298.40692,98724.234,299.3424,2.8255386,0.44155177,299.40836
WAF,1940,2,0.001038267,18727500,-0.001706711,-4.97E-05,1.20E-05,-0.3201835,282.40793,299.01083,98685.46,299.99847,2.9051352,0.36024162,299.99713
WAF,1940,3,0.002007715,20797366,-0.001904653,-5.13E-05,2.32E-05,0.15353437,285.6647,299.93005,98573.21,301.13446,2.9810188,0.4612408,301.1751
WAF,1940,4,0.003077964,21991262,-0.002215158,-4.95E-05,3.56E-05,0.55033636,289.88074,301.04218,98556.58,302.6192,2.8054643,0.68518573,302.6657
WAF,1940,5,0.004213545,21829700,-0.002483348,-4.53E-05,4.88E-05,1.3131458,292.91785,300.95145,98598.4,302.56265,2.804967,0.6867236,302.76584
WAF,1940,6,0.005971024,20953264,-0.00291355,-3.84E-05,6.91E-05,1.8701699,294.27975,299.85535,98903.84,301.31906,3.018271,0.73398274,301.6237
WAF,1940,7,0.004930497,21437080,-0.003011879,-3.55E-05,5.71E-05,2.194945,293.79816,298.9443,99004.73,300.2103,3.3979335,0.6725142,300.58298
WAF,1940,8,0.005958292,22164594,-0.003105585,-3.24E-05,6.90E-05,1.8010862,294.21243,298.41544,98944.805,299.44116,3.0174,0.75158995,299.7807
WAF,1940,9,0.004792316,22330894,-0.002995307,-3.62E-05,5.55E-05,1.6827931,293.7905,299.0253,98877.516,300.22275,2.899318,0.6794903,300.5344
WAF,1940,10,0.003188222,21273114,-0.002542353,-4.18E-05,3.69E-05,0.9166695,291.47614,299.75858,98772.016,301.0628,2.3915765,0.6569074,301.2737
WAF,1940,11,0.002179845,19095650,-0.002291221,-4.47E-05,2.52E-05,0.21125688,286.65872,298.92642,98679.695,300.1777,2.5586503,0.4639394,300.43445
WAF,1940,12,0.000636488,17100554,-0.001800846,-4.73E-05,7.37E-06,-0.35400698,282.91763,298.74176,98772.11,299.5963,2.839625,0.41204366,299.67056
WAF,1950,1,0.000988943,17257552,-0.001831115,-4.65E-05,1.14E-05,-0.56777644,283.2636,298.5611,98583.62,299.54443,2.9786355,0.326588,299.57562
WAF,1950,2,0.000849915,18758774,-0.001666918,-5.27E-05,9.84E-06,-0.6900709,281.8663,298.81662,98657.33,299.71835,3.1812193,0.29543763,299.75613
WAF,1950,3,0.00154433,20851560,-0.001711457,-5.52E-05,1.79E-05,-0.005187641,283.69128,300.50946,98512.38,301.70404,3.0094037,0.5098114,301.70413
WAF,1950,4,0.00301956,22026376,-0.002167422,-5.06E-05,3.49E-05,0.69954014,289.16327,301.19736,98424.31,302.66672,3.1197484,0.6131785,302.73447
WAF,1950,5,0.004542094,21747108,-0.002504747,-4.36E-05,5.26E-05,1.0335248,293.0306,300.723,98568.06,302.1428,2.7990677,0.7150763,302.34744
WAF,1950,6,0.005579734,20925190,-0.003006689,-3.71E-05,6.46E-05,1.9269717,294.03705,299.65994,98765.805,301.06097,3.0064592,0.7175555,301.40472
WAF,1950,7,0.006591899,21170878,-0.003321541,-2.65E-05,7.63E-05,2.3701148,293.85526,297.57938,98883.37,298.3872,3.565057,0.84244376,298.83258
WAF,1950,8,0.007866378,21902656,-0.003047196,-2.14E-05,9.10E-05,2.3567786,293.4925,296.70142,98851.5,297.2153,3.567136,0.85413957,297.57227
WAF,1950,9,0.0063167,22031938,-0.003275822,-2.81E-05,7.31E-05,1.6660985,294.50217,297.5917,98899.01,298.35455,2.7838538,0.7302025,298.6416
WAF,1950,10,0.003867549,21084676,-0.003197781,-3.43E-05,4.48E-05,1.0743163,293.67764,298.41287,98764.61,299.286,2.3730092,0.57700384,299.54492
WAF,1950,11,0.002139289,18973048,-0.002587999,-4.30E-05,2.48E-05,0.17721182,288.92578,298.6528,98601.73,299.49698,2.497712,0.53640604,299.7101
WAF,1950,12,0.001278555,16920520,-0.002098462,-4.40E-05,1.48E-05,-0.23309308,285.6521,298.37558,98625.1,299.2268,2.700535,0.35297492,299.31747
WAF,1960,1,0.000518466,17372146,-0.001688001,-4.80E-05,6.00E-06,-0.64273167,283.3641,298.3168,98714.12,298.92026,2.981119,0.29675946,299.08527
WAF,1960,2,0.000733529,18814742,-0.001646841,-5.36E-05,8.49E-06,-0.24118376,282.58194,299.53006,98661.84,300.22678,3.1071937,0.27642992,300.335
WAF,1960,3,0.001604069,20829282,-0.001880969,-5.37E-05,1.86E-05,-0.05786758,285.91904,300.63718,98544.625,301.64185,3.0389555,0.46808353,301.75485
WAF,1960,4,0.002312256,21896628,-0.002022719,-5.12E-05,2.68E-05,0.52987653,290.2458,301.4607,98520.98,302.71652,2.868062,0.55533594,302.87772
WAF,1960,5,0.003137887,21750960,-0.002396687,-4.83E-05,3.63E-05,1.0495434,292.68005,301.22238,98630.42,302.64966,2.6952074,0.58843666,302.91196
WAF,1960,6,0.005420498,20693224,-0.002746058,-3.92E-05,6.27E-05,1.7449961,294.341,299.93796,98821.53,301.274,2.8453343,0.7010486,301.64154
WAF,1960,7,0.006196108,20952080,-0.003175638,-3.16E-05,7.17E-05,1.8756331,294.3812,298.34915,98851.4,299.20267,3.0155625,0.73006654,299.64853
WAF,1960,8,0.006833828,21618224,-0.003131697,-2.93E-05,7.91E-05,1.9920607,294.71457,298.11563,98841.195,298.658,3.1751282,0.7626318,299.19116
WAF,1960,9,0.0073564,21697580,-0.003252157,-3.04E-05,8.51E-05,1.4543731,294.86243,298.20004,98798.195,298.8869,2.823487,0.7348875,299.37732
WAF,1960,10,0.004088611,20786586,-0.003020886,-3.67E-05,4.73E-05,1.0654901,294.04556,299.41284,98716.055,300.25134,2.398813,0.6030891,300.6262
WAF,1960,11,0.001982595,18764450,-0.002561778,-4.29E-05,2.29E-05,0.08291641,289.73492,299.1155,98731.25,299.79352,2.3585775,0.49137056,300.1587
WAF,1960,12,0.00163312,16594720,-0.002347376,-4.30E-05,1.89E-05,-0.640914,287.43854,298.86725,98657.06,299.5755,2.7863836,0.5245968,299.9237
WAF,1970,1,0.001113595,16928388,-0.001983464,-4.58E-05,1.29E-05,-0.45776254,285.94574,298.9632,98745.836,299.49835,2.815721,0.3896345,299.77628
WAF,1970,2,0.001108473,18218832,-0.001846598,-5.12E-05,1.28E-05,-0.10046728,285.65698,300.04483,98622.53,300.55856,2.9758725,0.3587931,300.7952
WAF,1970,3,0.001759124,20328022,-0.002028574,-5.26E-05,2.04E-05,0.13546538,287.74063,301.2031,98535.67,301.89355,2.973937,0.49786583,302.20926
WAF,1970,4,0.003074078,21482642,-0.002189281,-5.07E-05,3.56E-05,0.63526106,290.63336,302.01138,98537.13,303.0076,2.8308322,0.6514797,303.3807
WAF,1970,5,0.004656776,21138052,-0.002568507,-4.33E-05,5.39E-05,1.2867875,294.01367,301.31158,98620.625,302.52618,2.8116093,0.71207416,302.92517
WAF,1970,6,0.004724562,20295996,-0.00284791,-3.99E-05,5.47E-05,1.8617504,294.48773,300.50287,98820.17,301.66165,2.9429767,0.67040133,302.0943
WAF,1970,7,0.006666881,20365222,-0.003082491,-3.00E-05,7.72E-05,2.2185931,294.6579,298.70242,98884.66,299.41205,3.3214521,0.7991891,300.03864
WAF,1970,8,0.007707857,21152720,-0.00301061,-2.49E-05,8.92E-05,2.009964,294.9205,297.94324,98783.1,298.1515,3.1857958,0.8501009,298.84534
WAF,1970,9,0.007397837,21361232,-0.003058874,-2.82E-05,8.56E-05,1.5141183,295.02893,298.3603,98718.67,298.78632,2.6607616,0.7895348,299.37787
WAF,1970,10,0.003522701,20649568,-0.00292246,-3.85E-05,4.08E-05,0.9560285,293.3188,299.59213,98654.74,300.21988,2.3501854,0.6056731,300.59808
WAF,1970,11,0.002219009,18618792,-0.002508748,-4.33E-05,2.57E-05,0.112610295,289.64587,299.04837,98647.734,299.76266,2.480375,0.51127076,300.06583
WAF,1970,12,0.001017085,16741651,-0.002179541,-4.44E-05,1.18E-05,-0.41202512,286.33383,298.238,98663.58,298.87396,2.718805,0.40543017,299.03735
WAF,1980,1,0.001391706,16801758,-0.001922088,-4.51E-05,1.61E-05,-0.3352993,286.8896,299.3616,98699.625,299.9379,2.9298542,0.42408982,300.2007
WAF,1980,2,0.001516572,18188102,-0.001824883,-5.07E-05,1.76E-05,-0.42925707,286.08975,300.0849,98574.36,300.65424,3.140966,0.45872983,301.0058
WAF,1980,3,0.00186559,20336438,-0.001806464,-5.38E-05,2.16E-05,0.001508326,287.8139,301.34863,98549.61,302.0182,3.1606374,0.51129985,302.47067
WAF,1980,4,0.002750171,21511032,-0.002005519,-5.18E-05,3.18E-05,0.88063085,291.27484,302.32593,98511.336,303.30457,3.0280213,0.65882075,303.6909
WAF,1980,5,0.005369001,21068566,-0.002508177,-4.30E-05,6.21E-05,1.3919189,294.38687,301.38824,98681.76,302.49854,3.0882049,0.7713131,302.97787
WAF,1980,6,0.0058214,20077034,-0.003016718,-3.52E-05,6.74E-05,2.006578,295.18073,300.13574,98866.375,300.91516,3.182608,0.71502984,301.57193
WAF,1980,7,0.007158753,20342072,-0.003060844,-2.81E-05,8.29E-05,2.080869,294.8802,298.7516,98884.01,299.0643,3.3465052,0.80128723,299.80945
WAF,1980,8,0.008638236,21123112,-0.003114622,-2.50E-05,1.00E-04,2.0091882,295.14426,298.28293,98893.9,298.41992,3.2258759,0.8384751,299.17484
WAF,1980,9,0.00693387,21325410,-0.003200891,-3.13E-05,8.03E-05,1.4581777,295.2325,299.10767,98835.555,299.57,2.660704,0.7328839,300.1549
WAF,1980,10,0.004885413,20386938,-0.00285808,-3.55E-05,5.65E-05,1.0604119,294.1245,299.70242,98785.74,300.34238,2.5464299,0.6403717,300.79147
WAF,1980,11,0.002653854,18345960,-0.002521093,-4.08E-05,3.07E-05,0.3249407,290.96414,299.391,98741.18,300.1808,2.489835,0.5853867,300.54443
WAF,1980,12,0.001071584,16616412,-0.002249446,-4.39E-05,1.24E-05,-0.7083562,285.9471,297.92447,98743.19,298.65317,2.8063478,0.4079467,298.88843
WAF,1990,1,0.000776433,16915998,-0.001995103,-4.73E-05,8.99E-06,-0.84447765,285.6825,298.74316,98686.57,299.3928,3.234956,0.41383317,299.57907
WAF,1990,2,0.000665901,18419468,-0.001530032,-5.35E-05,7.71E-06,-0.44491947,284.34753,299.57187,98704.65,300.0963,3.1229196,0.4406679,300.35498
WAF,1990,3,0.000568008,20707000,-0.001526158,-6.09E-05,6.57E-06,-0.13451341,285.0416,301.3986,98658.89,301.89484,3.3149097,0.35906625,302.24176
WAF,1990,4,0.002641141,21450772,-0.00206286,-5.20E-05,3.06E-05,0.7596085,291.8172,302.31326,98477,303.34827,3.163849,0.63439333,303.64322
WAF,1990,5,0.004047687,21170704,-0.002463315,-4.60E-05,4.68E-05,1.3565049,294.22922,301.46637,98644.65,302.7189,2.8795514,0.66351944,303.06696
WAF,1990,6,0.00439039,20278070,-0.002730506,-4.07E-05,5.08E-05,1.870343,294.58826,300.53937,98831.81,301.74667,3.1089854,0.6395465,302.14905
WAF,1990,7,0.007124285,20434800,-0.003026238,-2.98E-05,8.25E-05,2.094607,294.8298,298.61136,98887.55,299.3061,3.2763405,0.81339955,299.88147
WAF,1990,8,0.006612815,21278646,-0.002923069,-3.00E-05,7.65E-05,1.7317027,295.11697,298.5403,98945.1,299.0665,2.9281185,0.7657479,299.5883
WAF,1990,9,0.006004467,21382066,-0.002973509,-3.26E-05,6.95E-05,1.4460187,295.04324,299.04556,98837.305,299.82852,2.5647857,0.7171408,300.27133
WAF,1990,10,0.0040064,20508796,-0.002821788,-3.89E-05,4.64E-05,1.0807356,293.44827,299.9688,98751.99,300.8467,2.4395082,0.6211513,301.1203
WAF,1990,11,0.002060157,18353672,-0.002468349,-4.31E-05,2.38E-05,0.35680494,290.58707,300.08154,98674.5,300.91797,2.5288062,0.54432166,301.10458
WAF,1990,12,0.001798292,16416020,-0.002259819,-4.35E-05,2.08E-05,-0.36940444,288.17014,299.38522,98683.44,300.20786,2.7673237,0.4987139,300.4713
WAF,2000,1,0.001083295,16771340,-0.001994692,-4.69E-05,1.25E-05,-0.46212375,287.38275,299.3925,98569.26,300.0266,3.0049405,0.46845195,300.29102
WAF,2000,2,0.000334931,18679890,-0.001752375,-5.51E-05,3.88E-06,-0.8722616,282.77982,298.98557,98749.96,299.43073,3.2494876,0.34733745,299.85623
WAF,2000,3,0.000940658,20764732,-0.001846967,-5.89E-05,1.09E-05,-0.032523185,285.5602,301.30588,98496.91,301.8817,3.1678376,0.4312482,302.30682
WAF,2000,4,0.001925976,21585828,-0.002239953,-5.41E-05,2.23E-05,0.78902197,291.59833,302.45,98457.32,303.5019,2.9898136,0.60634655,303.8529
WAF,2000,5,0.003955136,21313230,-0.002677111,-4.90E-05,4.58E-05,1.0756321,293.5148,301.8949,98607.484,303.20825,2.9462283,0.5984334,303.6497
WAF,2000,6,0.006201095,20306594,-0.002911375,-3.80E-05,7.18E-05,1.71733,294.87207,300.1503,98791.33,301.29953,2.922957,0.7121896,301.85284
WAF,2000,7,0.006373843,20687062,-0.003154373,-3.13E-05,7.38E-05,1.9956316,294.80682,298.78638,98782.81,299.4537,3.186912,0.7631867,300.1247
WAF,2000,8,0.006696183,21516060,-0.003203659,-2.92E-05,7.75E-05,1.8979346,294.93567,298.31158,98888.914,298.84393,3.0241742,0.77515686,299.40985
WAF,2000,9,0.006619084,21493930,-0.003084685,-3.14E-05,7.66E-05,1.6502768,295.23618,298.91068,98749.26,299.45636,2.8072486,0.75929654,300.01526
WAF,2000,10,0.00421487,20385624,-0.002935049,-3.66E-05,4.88E-05,0.92579484,293.8937,299.53406,98765.85,300.15457,2.4473016,0.64973056,300.62247
WAF,2000,11,0.001615937,18545266,-0.002615822,-4.49E-05,1.87E-05,0.14929014,289.51562,299.67255,98634.984,300.1672,2.5566952,0.4876127,300.57178
WAF,2000,12,0.000639934,16793710,-0.002198758,-4.50E-05,7.41E-06,-0.5457479,285.9047,298.49173,98764.04,299.01566,2.7924638,0.43023965,299.36096
WAF,2010,1,0.000491532,17108700,-0.001836794,-4.83E-05,5.69E-06,-0.41793424,285.85938,299.67984,98714.34,299.94226,2.8146083,0.36143702,300.29178
WAF,2010,2,0.000804472,18196768,-0.001772865,-5.31E-05,9.31E-06,-0.038278475,288.11346,301.75897,98590.266,302.04617,3.0689216,0.43091378,302.4345
WAF,2010,3,0.001166189,20370112,-0.00184788,-5.69E-05,1.35E-05,0.25233832,288.358,302.61157,98596.31,303.01834,2.9819837,0.4832654,303.73535
WAF,2010,4,0.002209059,21353438,-0.00218404,-5.39E-05,2.56E-05,0.8672315,292.3354,303.23724,98483.836,304.16806,2.9748163,0.55375814,304.6347
WAF,2010,5,0.003704647,20990410,-0.002630493,-4.61E-05,4.29E-05,1.364799,295.2461,302.4115,98595.625,303.48547,2.8598466,0.6734488,304.0368
WAF,2010,6,0.005397773,20195768,-0.00295733,-3.87E-05,6.25E-05,1.7454863,295.64923,300.8562,98809.93,301.79947,2.9400668,0.713388,302.45255
WAF,2010,7,0.0063499,20673086,-0.003221715,-3.08E-05,7.35E-05,2.163843,295.39325,299.3727,98823.9,299.76013,3.3719451,0.79087067,300.58627
WAF,2010,8,0.007930106,21398984,-0.003219833,-2.82E-05,9.18E-05,1.9627693,295.72565,298.9093,98818.086,299.0819,3.2400753,0.8263918,299.88004
WAF,2010,9,0.007940591,21352482,-0.003218604,-2.84E-05,9.19E-05,1.60405,295.793,299.02707,98746.86,299.2255,2.7907698,0.78885853,299.9714
WAF,2010,10,0.005196717,20054472,-0.003135779,-3.35E-05,6.01E-05,1.0279572,295.5163,300.0409,98678.63,300.42358,2.3928883,0.6864238,301.06744
WAF,2010,11,0.002173212,18260812,-0.002746383,-4.27E-05,2.52E-05,0.24562117,291.53918,300.30734,98581.9,300.55966,2.4479375,0.5121736,301.02893
WAF,2010,12,0.000810066,16658541,-0.002262132,-4.46E-05,9.38E-06,-0.25655407,287.52197,299.19373,98550.93,299.55084,2.7204592,0.40278164,299.9449
WAF,2020,1,0.000282835,17124086,-0.001975789,-5.08E-05,3.27E-06,-1.0637549,284.70093,299.09808,98807.69,299.59717,3.0714896,0.40217492,299.72412
WAF,2020,2,0.000400768,18479264,-0.001680474,-5.72E-05,4.64E-06,-0.6503368,284.94424,300.8519,98724.52,301.19608,3.1626058,0.32304797,301.42245
WAF,2020,3,0.001854751,20164490,-0.00198292,-5.47E-05,2.15E-05,0.12428564,289.19217,302.5876,98573.39,303.2761,3.114204,0.58022535,303.5611
WAF,2020,4,0.002140835,21381256,-0.002293372,-5.48E-05,2.48E-05,0.73633844,292.49878,303.04984,98605.44,303.93417,3.1125784,0.5874932,304.30426
WAF,2020,5,0.003577222,21143058,-0.002524162,-4.91E-05,4.14E-05,1.2785015,294.62506,302.48242,98729.46,303.56628,2.9178905,0.5983052,304.0097
WAF,2020,6,0.004357511,20311858,-0.00297667,-4.18E-05,5.04E-05,1.919928,295.4784,301.0038,98804.25,302.04492,3.1477,0.65830016,302.54742
WAF,2020,7,0.007688832,20710046,-0.003203435,-3.08E-05,8.90E-05,2.131301,295.60925,299.34262,98785.49,299.7337,3.4490683,0.78701353,300.52914
WAF,2020,8,0.007114847,21590524,-0.003192437,-2.82E-05,8.23E-05,2.1003606,295.44058,298.77716,98821.08,298.85458,3.4985707,0.79425806,299.55457
WAF,2020,9,0.007589982,21351914,-0.003226964,-2.90E-05,8.78E-05,1.5557328,295.86078,299.04477,98799.414,299.23798,2.9316905,0.7535637,299.91644
WAF,2020,10,0.00402086,20311848,-0.003225633,-3.76E-05,4.65E-05,0.92886055,294.62753,300.0531,98750.39,300.24634,2.4464035,0.5540794,300.83377
WAF,2020,11,0.001510575,18461528,-0.002689884,-4.66E-05,1.75E-05,0.11954498,290.54108,300.18307,98742.25,300.48233,2.6306257,0.44076756,300.9138
WAF,2020,12,0.000920087,16521320,-0.002316432,-4.50E-05,1.06E-05,-0.1663859,289.062,299.96277,98704.87,300.2987,2.7938404,0.39098302,300.6595
WSAF,1940,1,0.002608036,27754570,-0.003168121,-3.98E-05,3.02E-05,2.558966,287.1181,294.35388,94137.22,296.4726,4.54151,0.60186905,296.8367
WSAF,1940,2,0.001916609,26138238,-0.002746135,-4.16E-05,2.22E-05,2.2030623,287.27814,295.32727,94152.31,297.29987,4.150711,0.48295555,297.52505
WSAF,1940,3,0.002256016,22948472,-0.002671863,-3.39E-05,2.61E-05,2.218628,287.72318,294.41876,94174.125,296.10907,4.258725,0.5440856,296.47836
WSAF,1940,4,0.000944118,19116610,-0.002347311,-3.26E-05,1.09E-05,2.380321,285.16092,293.06348,94381.67,294.2465,4.357196,0.3531314,294.64307
WSAF,1940,5,0.000276182,15757638,-0.001845996,-3.23E-05,3.20E-06,1.7625731,280.0043,290.74048,94430.54,291.51395,4.2504563,0.24390146,291.7834
WSAF,1940,6,0.000350496,13359411,-0.001531827,-2.92E-05,4.06E-06,1.206062,278.0168,288.9614,94652.74,289.64774,4.467154,0.2855297,289.90457
WSAF,1940,7,0.000247515,13863654,-0.001233283,-3.05E-05,2.86E-06,0.86821437,276.57693,288.98663,94729.43,289.48697,4.188182,0.25276172,289.63812
WSAF,1940,8,0.000107094,16647616,-0.001171161,-3.88E-05,1.24E-06,1.7922697,276.33246,290.88882,94645.67,291.7658,4.288908,0.26367503,291.84824
WSAF,1940,9,0.000293637,20561006,-0.001474105,-4.46E-05,3.40E-06,2.4482129,277.5316,291.87772,94482.41,293.4789,4.7652545,0.3719134,293.57266
WSAF,1940,10,0.000819119,24319358,-0.001714405,-4.82E-05,9.48E-06,2.2940688,281.49637,293.77832,94365.766,295.75494,4.919691,0.47751915,295.85648
WSAF,1940,11,0.001260348,26812416,-0.002083001,-4.60E-05,1.46E-05,2.359399,282.90854,293.1742,94077.48,295.59796,4.6780925,0.4975115,295.8429
WSAF,1940,12,0.001723046,27772894,-0.002182602,-4.58E-05,1.99E-05,2.2864099,285.54,294.6212,94178.31,297.09387,4.4124217,0.5362168,297.32858
WSAF,1950,1,0.00301443,27445790,-0.002703576,-3.74E-05,3.49E-05,2.3120832,288.36053,294.4499,94038.05,296.29245,4.303856,0.5870347,296.62094
WSAF,1950,2,0.003082658,25901270,-0.003005374,-3.50E-05,3.57E-05,2.512239,288.8629,294.4915,94091.92,296.2639,4.437268,0.6156679,296.58542
WSAF,1950,3,0.003192329,22688230,-0.002877684,-2.85E-05,3.69E-05,2.018887,289.8841,294.04156,94164.72,295.32706,3.7703116,0.6216753,295.69397
WSAF,1950,4,0.002014195,18875956,-0.002817912,-2.47E-05,2.33E-05,1.908612,287.53156,292.25067,94228.53,293.22928,4.0511827,0.5011302,293.63885
WSAF,1950,5,0.000546669,15373495,-0.002069163,-2.52E-05,6.33E-06,1.4342134,284.24442,290.42307,94532.28,291.01837,4.2540703,0.31346154,291.3636
WSAF,1950,6,0.000374707,13227284,-0.001648018,-2.58E-05,4.34E-06,0.7991256,280.94357,289.16382,94529.375,289.68594,4.16134,0.27594742,289.9408
WSAF,1950,7,0.000278648,13673778,-0.001472223,-2.80E-05,3.22E-06,1.6278735,278.51428,288.36377,94675.57,288.99554,4.421306,0.2401376,289.198
WSAF,1950,8,0.00011868,16595445,-0.001186415,-3.62E-05,1.37E-06,1.5155463,276.64648,289.38852,94697.516,290.14706,4.3978887,0.18635736,290.27023
WSAF,1950,9,0.000221107,20421768,-0.001262953,-4.51E-05,2.56E-06,1.9495976,278.4444,291.9001,94533.91,293.3015,4.439164,0.3103286,293.36697
WSAF,1950,10,0.000689349,24348086,-0.001458917,-4.92E-05,7.98E-06,2.3725696,280.72394,293.6073,94398.125,295.386,4.6295757,0.4169834,295.4739
WSAF,1950,11,0.00156013,26462508,-0.002174375,-4.55E-05,1.81E-05,2.342661,284.94492,293.91406,94202.586,295.91605,4.7463093,0.54244787,296.11383
WSAF,1950,12,0.002194465,27560796,-0.00245183,-4.41E-05,2.54E-05,2.6659894,286.45465,294.46164,94243.48,296.40823,4.8737006,0.541586,296.63528
WSAF,1960,1,0.002259619,27707144,-0.002440187,-4.25E-05,2.62E-05,2.4336917,286.7653,294.96017,94181.66,297.02353,4.4654756,0.5394689,297.40488
WSAF,1960,2,0.003107053,25912820,-0.002827495,-3.44E-05,3.60E-05,2.1482787,288.82758,294.62033,94156.47,296.0385,4.3060055,0.60832727,296.5053
WSAF,1960,3,0.001917618,22935170,-0.002663873,-3.67E-05,2.22E-05,2.1130762,287.32016,294.43234,94173.16,296.11652,4.318875,0.47389248,296.41824
